Title,Previous_Article,Level
Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean,Category:2020_coronavirus_pandemic_in_the_Netherlands,3
COVID-19_pandemic_in_Aruba,Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean,4
COVID-19_pandemic_in_Bonaire,Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean,4
COVID-19_pandemic_in_Curaçao,Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean,4
COVID-19_pandemic_in_Saba,Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean,4
COVID-19_pandemic_in_Sint_Eustatius,Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean,4
COVID-19_pandemic_in_Sint_Maarten,Category:2020_coronavirus_pandemic_in_the_Dutch_Caribbean,4
Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,Category:2020_coronavirus_pandemic_in_the_Netherlands,3
Harry_Aarts,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Kees_Bakker_(football),Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Koos_van_den_Berg,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Kishen_Bholasing,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Frits_Flinkevleugel,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Ton_van_den_Heuvel,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Bas_Mulder,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Henk_Overgoor,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Hans_Prade,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Ing_Yoe_Tan,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Kim_H._Veltman,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Netherlands,4
Category:2020_coronavirus_pandemic_in_the_Netherlands_templates,Category:2020_coronavirus_pandemic_in_the_Netherlands,3
Template:COVID-19_pandemic_data/Netherlands_medical_cases,Category:2020_coronavirus_pandemic_in_the_Netherlands_templates,4
Template:COVID-19_pandemic_data/Netherlands_medical_cases_chart,Category:2020_coronavirus_pandemic_in_the_Netherlands_templates,4
Category:2020_coronavirus_pandemic_in_Norway,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Norway_templates,Category:2020_coronavirus_pandemic_in_Norway,3
Template:COVID-19_pandemic_data/Norway_medical_cases,Category:2020_coronavirus_pandemic_in_Norway_templates,4
Template:COVID-19_pandemic_data/Norway_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Norway_templates,4
Category:2020_coronavirus_pandemic_in_Poland,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Poland_templates,Category:2020_coronavirus_pandemic_in_Poland,3
Template:COVID-19_pandemic_data/Poland_medical_cases,Category:2020_coronavirus_pandemic_in_Poland_templates,4
Template:COVID-19_pandemic_data/Poland_medical_cases_by_voivodeship,Category:2020_coronavirus_pandemic_in_Poland_templates,4
Template:COVID-19_pandemic_data/Poland_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Poland_templates,4
Category:2020_coronavirus_pandemic_in_Portugal,Category:2020_coronavirus_pandemic_in_Europe,2
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Portugal,Category:2020_coronavirus_pandemic_in_Portugal,3
Maria_de_Sousa,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Portugal,4
Category:2020_coronavirus_pandemic_in_Portugal_templates,Category:2020_coronavirus_pandemic_in_Portugal,3
Template:COVID-19_pandemic_data/Portugal_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Portugal_templates,4
Category:2020_coronavirus_pandemic_in_Romania,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Romania_templates,Category:2020_coronavirus_pandemic_in_Romania,3
Template:COVID-19_pandemic_data/Romania_medical_cases,Category:2020_coronavirus_pandemic_in_Romania_templates,4
Template:COVID-19_pandemic_data/Romania_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Romania_templates,4
Category:2020_coronavirus_pandemic_in_Russia,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Crimea,Category:2020_coronavirus_pandemic_in_Russia,3
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Russia,Category:2020_coronavirus_pandemic_in_Russia,3
Mishik_Kazaryan,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Russia,4
Alexander_Vustin,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Russia,4
Category:2020_coronavirus_pandemic_in_San_Marino,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_San_Marino_templates,Category:2020_coronavirus_pandemic_in_San_Marino,3
Template:COVID-19_pandemic_data/San_Marino_medical_cases_chart,Category:2020_coronavirus_pandemic_in_San_Marino_templates,4
Category:2020_coronavirus_pandemic_in_Serbia,Category:2020_coronavirus_pandemic_in_Europe,2
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Serbia,Category:2020_coronavirus_pandemic_in_Serbia,3
Branislav_Blažić,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Serbia,4
Milutin_Knežević,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Serbia,4
Category:2020_coronavirus_pandemic_in_Serbia_templates,Category:2020_coronavirus_pandemic_in_Serbia,3
Template:COVID-19_pandemic_data/Serbia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Serbia_templates,4
Category:2020_coronavirus_pandemic_in_Slovakia,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Slovakia_templates,Category:2020_coronavirus_pandemic_in_Slovakia,3
Template:COVID-19_pandemic_data/Slovakia_medical_cases,Category:2020_coronavirus_pandemic_in_Slovakia_templates,4
Template:COVID-19_pandemic_data/Slovakia_medical_cases_by_region,Category:2020_coronavirus_pandemic_in_Slovakia_templates,4
Template:COVID-19_pandemic_data/Slovakia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Slovakia_templates,4
Category:2020_coronavirus_pandemic_in_Slovenia,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Slovenia_templates,Category:2020_coronavirus_pandemic_in_Slovenia,3
Template:COVID-19_pandemic_data/Slovenia_medical_cases,Category:2020_coronavirus_pandemic_in_Slovenia_templates,4
Template:COVID-19_pandemic_data/Slovenia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Slovenia_templates,4
Category:2020_coronavirus_pandemic_in_Spain,Category:2020_coronavirus_pandemic_in_Europe,2
Diarios_de_la_cuarentena,Category:2020_coronavirus_pandemic_in_Spain,3
Resistiré_(Dúo_Dinámico_song),Category:2020_coronavirus_pandemic_in_Spain,3
Timeline_of_the_COVID-19_pandemic_in_Spain,Category:2020_coronavirus_pandemic_in_Spain,3
Category:2020_coronavirus_pandemic_in_Spain_by_autonomous_community,Category:2020_coronavirus_pandemic_in_Spain,3
COVID-19_pandemic_in_Asturias,Category:2020_coronavirus_pandemic_in_Spain_by_autonomous_community,4
COVID-19_pandemic_in_the_Community_of_Madrid,Category:2020_coronavirus_pandemic_in_Spain_by_autonomous_community,4
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,Category:2020_coronavirus_pandemic_in_Spain,3
Baldiri_Alavedra,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Francisco_Aritmendi,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Josep_Maria_Benet_i_Jornet,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Goyo_Benito,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Lucia_Bosè,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
José_María_Calleja,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Vicenç_Capdevila,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
José_Luis_Capón,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Germà_Colón,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Alfonso_Cortina,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Juan_Cotino,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Carlos_Falcó|_5th_Marquess_of_Griñón,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
José_Folgado,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Chato_Galante,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Jesús_Gayoso_Rey,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Francisco_Hernando_Contreras,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Benito_Joanet,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Miguel_Jones,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Santiago_Lanzuela,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
José_María_Loizaga_Viguri,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
África_Lorente_Castillo,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Enrique_Múgica,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Marcelo_Peralta,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
El_Príncipe_Gitano,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Josep_Sala_Mañé,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Lorenzo_Sanz,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Carlos_Seco_Serrano,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Luis_Sepúlveda,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Riay_Tatary,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Miguel_Ángel_Troitiño,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Jesús_Vaquero,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Daniel_Yuste,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Iris_M._Zavala,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Spain,4
Category:2020_coronavirus_pandemic_in_Spain_templates,Category:2020_coronavirus_pandemic_in_Spain,3
Template:COVID-19_pandemic_data/Spain_medical_cases,Category:2020_coronavirus_pandemic_in_Spain_templates,4
Category:2019–20_coronavirus_pandemic_medical_cases_in_Spain_charts,Category:2020_coronavirus_pandemic_in_Spain_templates,4
Template:COVID-19_pandemic_data/Spain_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_Spain_charts,5
Template:COVID-19_pandemic_data/Asturias_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_Spain_charts,5
Template:COVID-19_pandemic_data/Asturias_nursing_homes_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_Spain_charts,5
Template:COVID-19_pandemic_data/Community_of_Madrid_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_Spain_charts,5
Category:2020_coronavirus_pandemic_in_Sweden,Category:2020_coronavirus_pandemic_in_Europe,2
Anders_Tegnell,Category:2020_coronavirus_pandemic_in_Sweden,3
Timeline_of_the_COVID-19_pandemic_in_Sweden,Category:2020_coronavirus_pandemic_in_Sweden,3
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,Category:2020_coronavirus_pandemic_in_Sweden,3
Adam_Alsing,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Kerstin_Behrendtz,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Erik_Belfrage,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Olle_Holmquist,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Marianne_Lundquist,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Thandika_Mkandawire,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Tomas_Oneborg,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Gunnar_Seijbold,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Sweden,4
Category:2020_coronavirus_pandemic_in_Sweden_templates,Category:2020_coronavirus_pandemic_in_Sweden,3
Template:COVID-19_pandemic_data/Sweden_medical_cases,Category:2020_coronavirus_pandemic_in_Sweden_templates,4
Template:COVID-19_pandemic_data/Sweden_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Sweden_templates,4
Category:2020_coronavirus_pandemic_in_Switzerland,Category:2020_coronavirus_pandemic_in_Europe,2
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Switzerland,Category:2020_coronavirus_pandemic_in_Switzerland,3
Roger_Chappot,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Switzerland,4
Stefan_Lippe,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Switzerland,4
Category:2020_coronavirus_pandemic_in_Switzerland_templates,Category:2020_coronavirus_pandemic_in_Switzerland,3
Template:COVID-19_pandemic_data/Switzerland_medical_cases,Category:2020_coronavirus_pandemic_in_Switzerland_templates,4
Template:COVID-19_pandemic_data/Switzerland_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Switzerland_templates,4
Category:2020_coronavirus_pandemic_in_Ukraine,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Ukraine,Category:2020_coronavirus_pandemic_in_Ukraine,3
COVID-19_pandemic_in_the_Donetsk_People's_Republic,Category:2020_coronavirus_pandemic_in_Ukraine,3
COVID-19_pandemic_in_the_Luhansk_People's_Republic,Category:2020_coronavirus_pandemic_in_Ukraine,3
Category:2020_coronavirus_pandemic_in_Ukraine_templates,Category:2020_coronavirus_pandemic_in_Ukraine,3
Template:COVID-19_pandemic_data/Ukraine_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Ukraine_templates,4
Category:2020_coronavirus_pandemic_in_the_United_Kingdom,Category:2020_coronavirus_pandemic_in_Europe,2
23_March_2020_Downing_Street_address,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
2020_United_Kingdom_education_shutdown,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
The_Big_Night_In,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Catch_It|_Bin_It|_Kill_It,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Clap_for_our_Carers,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Contingencies_Fund_Act_2020,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Coronavirus_Act_2020,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Angus_Dalgleish,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Feed_NHS,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Leon_Restaurants,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
New_and_Emerging_Respiratory_Virus_Threats_Advisory_Group,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
NHS_contact-tracing_app,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Operation_Broadshare,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Operation_Rescript,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Portraits_for_NHS_Heroes,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Timeline_of_the_COVID-19_pandemic_in_the_United_Kingdom,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Times_Like_These_(Live_Lounge_Allstars_song),Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Virtual_House_of_Commons,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
You'll_Never_Walk_Alone,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Category:2020_coronavirus_pandemic_in_Crown_dependencies,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
COVID-19_pandemic_in_the_Isle_of_Man,Category:2020_coronavirus_pandemic_in_Crown_dependencies,4
Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Brian_Arrowsmith,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Brian_Crowe,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Hilary_Dwyer,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Harvey_Goldstein,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Dave_Greenfield,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
David_Hodgkiss,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Norman_Hunter_(footballer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Julian_Perry_Robinson,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Paul_Karslake,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Roger_Matthews_(criminologist),Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Nipper_Read,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
John_Rowlands_(footballer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Shahin_Shahablou,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Peter_J._N._Sinclair,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
William_Stern_(businessman),Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Michael_Wakelam,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
Alexander_Thynn|_7th_Marquess_of_Bath,Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Tim_Brooke-Taylor,Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Peter_Gill_(golfer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Andrew_Jack_(dialect_coach),Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Eddie_Large,Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Cyril_Lawrence,Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Lee_Nurse,Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
John_Ogilvie_(footballer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Manjeet_Singh_Riyat,Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Dmitri_Smirnov_(composer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Peter_Whiteside,Category:Deaths_from_the_2020_coronavirus_pandemic_in_England,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Scotland,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
James_Gordon|_Baron_Gordon_of_Strathblane,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Scotland,5
Hamish_Wilson,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Scotland,5
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Wales,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_United_Kingdom,4
John_Houghton_(physicist),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Wales,5
Category:2020_coronavirus_pandemic_in_England,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
COVID-19_pandemic_in_England,Category:2020_coronavirus_pandemic_in_England,4
Big_Data_Institute,Category:2020_coronavirus_pandemic_in_England,4
Christophe_Fraser,Category:2020_coronavirus_pandemic_in_England,4
Sarah_Gilbert_(scientist),Category:2020_coronavirus_pandemic_in_England,4
Health_Protection_(Coronavirus|_Restrictions)_(England)_Regulations_2020,Category:2020_coronavirus_pandemic_in_England,4
Health_Protection_(Coronavirus)_Regulations_2020,Category:2020_coronavirus_pandemic_in_England,4
Jenner_Institute,Category:2020_coronavirus_pandemic_in_England,4
Tom_Moore_(fundraiser),Category:2020_coronavirus_pandemic_in_England,4
Category:NHS_COVID-19_critical_care_hospitals,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
NHS_COVID-19_critical_care_hospitals,Category:NHS_COVID-19_critical_care_hospitals,4
Dragon's_Heart_Hospital,Category:NHS_COVID-19_critical_care_hospitals,4
NHS_Louisa_Jordan_Hospital,Category:NHS_COVID-19_critical_care_hospitals,4
Category:NHS_Nightingale_Hospitals,Category:NHS_COVID-19_critical_care_hospitals,4
NHS_Nightingale_Hospitals,Category:NHS_Nightingale_Hospitals,5
NHS_Nightingale_Hospital_Birmingham,Category:NHS_Nightingale_Hospitals,5
NHS_Nightingale_Hospital_London,Category:NHS_Nightingale_Hospitals,5
NHS_Nightingale_Hospital_North_West,Category:NHS_Nightingale_Hospitals,5
NHS_Nightingale_Hospital_Yorkshire_and_the_Humber,Category:NHS_Nightingale_Hospitals,5
Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
COVID-19_pandemic_in_British_Overseas_Territories,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_Anguilla,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_Bermuda,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_the_Cayman_Islands,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_the_Falkland_Islands,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_Montserrat,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_Saint_Helena,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_the_Turks_and_Caicos_Islands,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
COVID-19_pandemic_in_the_British_Virgin_Islands,Category:2020_coronavirus_pandemic_in_British_Overseas_Territories,4
Category:2020_coronavirus_pandemic_in_Scotland,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
COVID-19_pandemic_in_Scotland,Category:2020_coronavirus_pandemic_in_Scotland,4
Catherine_Calderwood,Category:2020_coronavirus_pandemic_in_Scotland,4
Coronavirus_(Scotland)_Act_2020,Category:2020_coronavirus_pandemic_in_Scotland,4
Gregor_Smith,Category:2020_coronavirus_pandemic_in_Scotland,4
Category:2020_coronavirus_pandemic_in_Wales,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
COVID-19_pandemic_in_Wales,Category:2020_coronavirus_pandemic_in_Wales,4
Category:2020_coronavirus_pandemic_in_the_United_Kingdom_templates,Category:2020_coronavirus_pandemic_in_the_United_Kingdom,3
Template:COVID-19_pandemic_data/United_Kingdom_medical_cases,Category:2020_coronavirus_pandemic_in_the_United_Kingdom_templates,4
Category:2019–20_coronavirus_pandemic_medical_cases_in_the_United_Kingdom_charts,Category:2020_coronavirus_pandemic_in_the_United_Kingdom_templates,4
Template:COVID-19_pandemic_data/United_Kingdom_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_the_United_Kingdom_charts,5
Template:COVID-19_pandemic_data/Bailiwick_of_Guernsey_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_the_United_Kingdom_charts,5
Template:COVID-19_pandemic_data/Isle_of_Man_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_the_United_Kingdom_charts,5
Template:COVID-19_pandemic_data/Bailiwick_of_Jersey_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_the_United_Kingdom_charts,5
Template:COVID-19_pandemic_data/Scotland_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_the_United_Kingdom_charts,5
Template:COVID-19_pandemic_data/Wales_medical_cases_chart,Category:2019–20_coronavirus_pandemic_medical_cases_in_the_United_Kingdom_charts,5
Category:2020_coronavirus_pandemic_in_Scotland_templates,Category:2020_coronavirus_pandemic_in_the_United_Kingdom_templates,4
Template:COVID-19_pandemic_data/United_Kingdom/Scotland_medical_cases,Category:2020_coronavirus_pandemic_in_Scotland_templates,5
Category:2020_coronavirus_pandemic_in_Wales_templates,Category:2020_coronavirus_pandemic_in_the_United_Kingdom_templates,4
Category:2020_coronavirus_pandemic_in_Vatican_City,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Vatican_City_templates,Category:2020_coronavirus_pandemic_in_Vatican_City,3
Template:COVID-19_pandemic_data/Vatican_City_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Vatican_City_templates,4
Category:2020_coronavirus_pandemic_in_Europe_templates,Category:2020_coronavirus_pandemic_in_Europe,2
Template:COVID-19_pandemic_data/Europe_medical_cases,Category:2020_coronavirus_pandemic_in_Europe_templates,3
Template:COVID-19_pandemic_data/Europe_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Europe_templates,3
Category:2020_coronavirus_pandemic_in_North_America,Category:2019–20_coronavirus_pandemic_by_continent,1
COVID-19_pandemic_in_Canada,Category:2020_coronavirus_pandemic_in_North_America,2
COVID-19_pandemic_in_Mexico,Category:2020_coronavirus_pandemic_in_North_America,2
COVID-19_pandemic_in_the_United_States,Category:2020_coronavirus_pandemic_in_North_America,2
Category:2020_coronavirus_pandemic_in_Canada,Category:2020_coronavirus_pandemic_in_North_America,2
Canada_Emergency_Business_Account,Category:2020_coronavirus_pandemic_in_Canada,3
Canada_Emergency_Response_Benefit,Category:2020_coronavirus_pandemic_in_Canada,3
Canadian_Emergency_Wage_Subsidy,Category:2020_coronavirus_pandemic_in_Canada,3
CHSLD_Herron,Category:2020_coronavirus_pandemic_in_Canada,3
COVID-19_Immunity_Task_Force,Category:2020_coronavirus_pandemic_in_Canada,3
COVID-19_Supply_Council,Category:2020_coronavirus_pandemic_in_Canada,3
Stronger_Together|_Tous_Ensemble,Category:2020_coronavirus_pandemic_in_Canada,3
Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,Category:2020_coronavirus_pandemic_in_Canada,3
COVID-19_pandemic_in_Alberta,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_British_Columbia,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Manitoba,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_New_Brunswick,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Newfoundland_and_Labrador,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Nova_Scotia,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Nunavut,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Ontario,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Prince_Edward_Island,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Quebec,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
COVID-19_pandemic_in_Saskatchewan,Category:2020_coronavirus_pandemic_in_Canada_by_province_or_territory,4
